number	link	level	title	classitication	solved	avg_attempt
5736	https://www.acmicpc.net/problem/5736	Gold III	Finding Seats	누적 합	5	3.4
9597	https://www.acmicpc.net/problem/9597	Gold III	Trending Topic	누적 합	8	1.75
10033	https://www.acmicpc.net/problem/10033	Gold III	Fair Photography	누적 합	26	2.08
11577	https://www.acmicpc.net/problem/11577	Gold III	Condition of deep sleep	누적 합	173	2.32
12982	https://www.acmicpc.net/problem/12982	Gold III	공 포장하기 2	누적 합	37	3.05
15976	https://www.acmicpc.net/problem/15976	Gold III	XCorr	누적 합	305	3.1
16854	https://www.acmicpc.net/problem/16854	Gold III	편안한 문자열	누적 합	46	2.22
19584	https://www.acmicpc.net/problem/19584	Gold III	난개발	누적 합	56	1.93
2819	https://www.acmicpc.net/problem/2819	Gold II	상근이의 로봇	누적 합	165	2.75
3037	https://www.acmicpc.net/problem/3037	Gold II	혼란	누적 합	131	3.53
3050	https://www.acmicpc.net/problem/3050	Gold II	집들이	누적 합	82	2.5
4902	https://www.acmicpc.net/problem/4902	Gold II	삼각형의 값	누적 합	169	4.46
5550	https://www.acmicpc.net/problem/5550	Gold II	헌책방	누적 합	52	1.77
9527	https://www.acmicpc.net/problem/9527	Gold II	1의 개수 세기	누적 합	239	2.67
10022	https://www.acmicpc.net/problem/10022	Gold II	The Lazy Cow	누적 합	25	2.52
10541	https://www.acmicpc.net/problem/10541	Gold II	싸리와 버드의 피라미드	누적 합	45	4.67
11979	https://www.acmicpc.net/problem/11979	Gold II	Fort Moo	누적 합	26	1.85
14476	https://www.acmicpc.net/problem/14476	Gold II	최대공약수 하나 빼기	누적 합	327	2.03
15673	https://www.acmicpc.net/problem/15673	Gold II	헤븐스 키친 2	누적 합	87	3.22
17307	https://www.acmicpc.net/problem/17307	Gold II	색깔 통일하기	누적 합	95	1.95
19566	https://www.acmicpc.net/problem/19566	Gold II	수열의 구간 평균	누적 합	73	1.42
1184	https://www.acmicpc.net/problem/1184	Gold I	귀농	누적 합	175	2.39
1549	https://www.acmicpc.net/problem/1549	Gold I	K	누적 합	43	4.95
2632	https://www.acmicpc.net/problem/2632	Gold I	피자판매	누적 합	493	2.84
3013	https://www.acmicpc.net/problem/3013	Gold I	부분 수열의 중앙값	누적 합	141	2.37
3997	https://www.acmicpc.net/problem/3997	Gold I	하이퍼드롬	누적 합	39	2.38
5965	https://www.acmicpc.net/problem/5965	Gold I	The Triangle	누적 합	10	1.9
10520	https://www.acmicpc.net/problem/10520	Gold I	Cent Savings	누적 합	49	1.76
12011	https://www.acmicpc.net/problem/12011	Gold I	Splitting the Field	누적 합	61	2.74
12019	https://www.acmicpc.net/problem/12019	Gold I	동아리방 청소!	누적 합	109	2.61
14419	https://www.acmicpc.net/problem/14419	Gold I	Foehn Phenomena	누적 합	45	1.24
14434	https://www.acmicpc.net/problem/14434	Gold I	놀이기구1	누적 합	65	2.25
15590	https://www.acmicpc.net/problem/15590	Gold I	Rental Service	누적 합	82	2.46
17611	https://www.acmicpc.net/problem/17611	Gold I	직각다각형	누적 합	222	2.82
19588	https://www.acmicpc.net/problem/19588	Gold I	상품권 준비	누적 합	34	2.09
1866	https://www.acmicpc.net/problem/1866	Platinum V	택배	누적 합	303	2.81
2130	https://www.acmicpc.net/problem/2130	Platinum V	수조	누적 합	73	5.52
2369	https://www.acmicpc.net/problem/2369	Platinum V	행렬의 부분합	누적 합	17	2.41
2967	https://www.acmicpc.net/problem/2967	Platinum V	그리스-로마 건축	누적 합	34	3.09
6231	https://www.acmicpc.net/problem/6231	Platinum V	Gold Balanced Lineup	누적 합	21	2.24
11614	https://www.acmicpc.net/problem/11614	Platinum V	Book Borders	누적 합	45	1.56
11658	https://www.acmicpc.net/problem/11658	Platinum V	구간 합 구하기 3	누적 합	726	2.71
11956	https://www.acmicpc.net/problem/11956	Platinum V	OZLJEDA	누적 합	32	3.31
14165	https://www.acmicpc.net/problem/14165	Platinum V	Team Building	누적 합	77	2.19
17078	https://www.acmicpc.net/problem/17078	Platinum V	원 위의 개미	누적 합	42	2.86
1048	https://www.acmicpc.net/problem/1048	Platinum IV	유니콘	누적 합	61	3.67
2802	https://www.acmicpc.net/problem/2802	Platinum IV	크레용	누적 합	61	2.82
4219	https://www.acmicpc.net/problem/4219	Platinum IV	커피 전문점	누적 합	28	5.14
5821	https://www.acmicpc.net/problem/5821	Platinum IV	쌀 창고	누적 합	65	1.83
10227	https://www.acmicpc.net/problem/10227	Platinum IV	삶의 질	누적 합	59	2.39
10742	https://www.acmicpc.net/problem/10742	Platinum IV	PROSJEK	누적 합	29	1.76
11960	https://www.acmicpc.net/problem/11960	Platinum IV	Max Flow	누적 합	52	2.15
12745	https://www.acmicpc.net/problem/12745	Platinum IV	Traffic (Small)	누적 합	53	1.91
15318	https://www.acmicpc.net/problem/15318	Platinum IV	새로운 수열	누적 합	54	4.17
15398	https://www.acmicpc.net/problem/15398	Platinum IV	Binary Transformations	누적 합	15	2.33
15554	https://www.acmicpc.net/problem/15554	Platinum IV	전시회	누적 합	71	2.03
17153	https://www.acmicpc.net/problem/17153	Platinum IV	Circular DNA	누적 합	10	2
18074	https://www.acmicpc.net/problem/18074	Platinum IV	High Load Database	누적 합	9	1.11
18317	https://www.acmicpc.net/problem/18317	Platinum IV	Farmer John Solves 3SUM	누적 합	35	3.17
1609	https://www.acmicpc.net/problem/1609	Platinum III	차의 공격	누적 합	13	3.08
5498	https://www.acmicpc.net/problem/5498	Platinum III	Batch Scheduling	누적 합	40	1.5
8240	https://www.acmicpc.net/problem/8240	Platinum III	Take-out	누적 합	19	2
10782	https://www.acmicpc.net/problem/10782	Platinum III	Hacker	누적 합	23	1.65
11591	https://www.acmicpc.net/problem/11591	Platinum III	VUDU	누적 합	47	2.09
15103	https://www.acmicpc.net/problem/15103	Platinum III	The Uncertainty of Politics	누적 합	2	1
17996	https://www.acmicpc.net/problem/17996	Platinum III	Interstellar Travel	누적 합	4	1.5
18120	https://www.acmicpc.net/problem/18120	Platinum III	대농부 김상혁	누적 합	67	2.63
18781	https://www.acmicpc.net/problem/18781	Platinum III	Help Yourself (Gold)	누적 합	30	1.67
19569	https://www.acmicpc.net/problem/19569	Platinum III	돌멩이 게임	누적 합	21	1.95
1200	https://www.acmicpc.net/problem/1200	Platinum II	기상예측	누적 합	33	2.12
2488	https://www.acmicpc.net/problem/2488	Platinum II	줄다리기	누적 합	45	3
2855	https://www.acmicpc.net/problem/2855	Platinum II	흥미로운 수열	누적 합	67	3.12
12746	https://www.acmicpc.net/problem/12746	Platinum II	Traffic (Large)	누적 합	62	2.19
13998	https://www.acmicpc.net/problem/13998	Platinum II	Jenga Boom	누적 합	12	2.08
14522	https://www.acmicpc.net/problem/14522	Platinum II	Modern Art (Platinum)	누적 합	34	3.65
14933	https://www.acmicpc.net/problem/14933	Platinum II	보석 (GEM)	누적 합	16	2.81
16286	https://www.acmicpc.net/problem/16286	Platinum II	Panokseon	누적 합	24	3.29
17035	https://www.acmicpc.net/problem/17035	Platinum II	Painting the Barn (Gold)	누적 합	23	2.35
18047	https://www.acmicpc.net/problem/18047	Platinum II	Fantastic compression	누적 합	6	1.67
18080	https://www.acmicpc.net/problem/18080	Platinum II	Average Rank	누적 합	11	1.82
18264	https://www.acmicpc.net/problem/18264	Platinum II	Moortal Cowmbat	누적 합	27	1.74
18335	https://www.acmicpc.net/problem/18335	Platinum II	Lets Burn and Rob Manhootan	누적 합	1	3
18778	https://www.acmicpc.net/problem/18778	Platinum II	Equilateral Triangles	누적 합	16	2.63
18944	https://www.acmicpc.net/problem/18944	Platinum II	Non-Decreasing Subarray Game	누적 합	28	3.89
5870	https://www.acmicpc.net/problem/5870	Platinum I	Concurrently Balanced Strings	누적 합	10	1.6
12122	https://www.acmicpc.net/problem/12122	Platinum I	Pretty Good Proportion (Large)	누적 합	10	1.4
16436	https://www.acmicpc.net/problem/16436	Platinum I	얼룩말 아트	누적 합	39	3.46
17417	https://www.acmicpc.net/problem/17417	Platinum I	Optimization is Freaky Fun	누적 합	8	1.25
18246	https://www.acmicpc.net/problem/18246	Platinum I	색종이와 쿼리	누적 합	43	2.37
18299	https://www.acmicpc.net/problem/18299	Platinum I	Swapping Places	누적 합	9	5.44
18830	https://www.acmicpc.net/problem/18830	Platinum I	하이퍼 수열과 하이퍼 쿼리	누적 합	21	1.81
19536	https://www.acmicpc.net/problem/19536	Platinum I	감자 농장	누적 합	50	3
5843	https://www.acmicpc.net/problem/5843	Diamond V	Taxi	누적 합	10	1.6
12766	https://www.acmicpc.net/problem/12766	Diamond V	지사 배정	누적 합	63	2.57
13186	https://www.acmicpc.net/problem/13186	Diamond V	팔찌	누적 합	20	2.4
13550	https://www.acmicpc.net/problem/13550	Diamond V	수열과 쿼리 7	누적 합	124	2.84
13952	https://www.acmicpc.net/problem/13952	Diamond V	Hangar Hurdles	누적 합	33	2.39
15289	https://www.acmicpc.net/problem/15289	Diamond V	The Great Wall	누적 합	11	4
15404	https://www.acmicpc.net/problem/15404	Diamond V	Divide and Conquer	누적 합	12	1.58
15870	https://www.acmicpc.net/problem/15870	Diamond V	Nordic Camping	누적 합	17	2.06
19927	https://www.acmicpc.net/problem/19927	Diamond V	Vision Program	누적 합	6	1
4011	https://www.acmicpc.net/problem/4011	Diamond IV	기름 파기	누적 합	68	2.43
13545	https://www.acmicpc.net/problem/13545	Diamond IV	수열과 쿼리 0	누적 합	182	4.11
15411	https://www.acmicpc.net/problem/15411	Diamond IV	Table	누적 합	17	1.65
16028	https://www.acmicpc.net/problem/16028	Diamond IV	Lottery	누적 합	16	2.31
17719	https://www.acmicpc.net/problem/17719	Diamond IV	IOIOI Cards	누적 합	7	1.29
18314	https://www.acmicpc.net/problem/18314	Diamond IV	Non-Decreasing Subsequences	누적 합	26	3.38
19427	https://www.acmicpc.net/problem/19427	Diamond IV	Rectangles Inside Rectangle	누적 합	1	1
18499	https://www.acmicpc.net/problem/18499	Diamond III	Not Our Problem	누적 합	3	1
18800	https://www.acmicpc.net/problem/18800	Diamond III	도로 공사	누적 합	10	6
19547	https://www.acmicpc.net/problem/19547	Diamond III	애완 트리	누적 합	22	1.55
14704	https://www.acmicpc.net/problem/14704	Diamond II	타일 뒤집기 (Hard)	누적 합	17	3.88
15939	https://www.acmicpc.net/problem/15939	Diamond II	쉬운 최단경로 문제	누적 합	13	7.15
18579	https://www.acmicpc.net/problem/18579	Diamond II	K-Triangles	누적 합	4	1
10350	https://www.acmicpc.net/problem/10350	Diamond I	은행	누적 합	29	4.48
14516	https://www.acmicpc.net/problem/14516	Diamond I	Unbalanced Parentheses	누적 합	4	1.75
17739	https://www.acmicpc.net/problem/17739	Diamond I	Constellation 2	누적 합	13	1.23
19272	https://www.acmicpc.net/problem/19272	Diamond I	Knapsack and Queries	누적 합	3	1
16254	https://www.acmicpc.net/problem/16254	Ruby V	Array Covering	누적 합	8	2.38
18190	https://www.acmicpc.net/problem/18190	Ruby V	촛불과 그림자	누적 합	6	6
18372	https://www.acmicpc.net/problem/18372	Ruby V	트리와 쿼리 14	누적 합	16	2.13
16663	https://www.acmicpc.net/problem/16663	Ruby IV	Distance Sum	누적 합	9	5.56
17463	https://www.acmicpc.net/problem/17463	Ruby III	"교준이의 심부름꾼, 민제의 고충 (""Circle"" Ver.)"	누적 합	4	2.75
12729	https://www.acmicpc.net/problem/12729	Bronze I	Saving the Universe (Small)	비트마스킹	28	1.93
1094	https://www.acmicpc.net/problem/1094	Silver V	막대기	비트마스킹	8352	1.36
11675	https://www.acmicpc.net/problem/11675	Silver V	Jumbled Communication	비트마스킹	63	1.25
11723	https://www.acmicpc.net/problem/11723	Silver V	집합	비트마스킹	5067	3.37
1497	https://www.acmicpc.net/problem/1497	Silver II	기타콘서트	비트마스킹	62	4.34
14569	https://www.acmicpc.net/problem/14569	Silver II	시간표 짜기	비트마스킹	291	1.68
5946	https://www.acmicpc.net/problem/5946	Silver I	The Trough Game	비트마스킹	24	1.29
15787	https://www.acmicpc.net/problem/15787	Silver I	기차가 어둠을 헤치고 은하수를	비트마스킹	288	3.47
18177	https://www.acmicpc.net/problem/18177	Silver I	Light Emitting Hindenburg	비트마스킹	3	2
18233	https://www.acmicpc.net/problem/18233	Silver I	러버덕을 사랑하는 모임	비트마스킹	86	3.13
10418	https://www.acmicpc.net/problem/10418	Gold V	Yet Satisfiability Again!	비트마스킹	2	1.5
12025	https://www.acmicpc.net/problem/12025	Gold V	장난꾸러기 영훈	비트마스킹	124	2.23
16696	https://www.acmicpc.net/problem/16696	Gold V	Clockwork ||ange	비트마스킹	25	3.92
17453	https://www.acmicpc.net/problem/17453	Gold V	두 개의 문	비트마스킹	75	2.92
18112	https://www.acmicpc.net/problem/18112	Gold V	이진수 게임	비트마스킹	67	3.34
1062	https://www.acmicpc.net/problem/1062	Gold IV	가르침	비트마스킹	2209	4.13
1322	https://www.acmicpc.net/problem/1322	Gold IV	X와 K	비트마스킹	341	2.49
2234	https://www.acmicpc.net/problem/2234	Gold IV	성곽	비트마스킹	1523	2.39
13502	https://www.acmicpc.net/problem/13502	Gold IV	단어퍼즐 2	비트마스킹	24	2.21
18119	https://www.acmicpc.net/problem/18119	Gold IV	단어 암기	비트마스킹	254	2.14
18525	https://www.acmicpc.net/problem/18525	Gold IV	Mini Battleship	비트마스킹	5	1
4439	https://www.acmicpc.net/problem/4439	Gold III	Rings and Runes	비트마스킹	6	1.5
5832	https://www.acmicpc.net/problem/5832	Gold III	Photo	비트마스킹	22	2.05
13701	https://www.acmicpc.net/problem/13701	Gold III	중복 제거	비트마스킹	557	2.93
17244	https://www.acmicpc.net/problem/17244	Gold III	아맞다우산	비트마스킹	367	2.68
18235	https://www.acmicpc.net/problem/18235	Gold III	지금 만나러 갑니다	비트마스킹	139	3.72
2064	https://www.acmicpc.net/problem/2064	Gold II	IP 주소	비트마스킹	95	3.01
2718	https://www.acmicpc.net/problem/2718	Gold II	타일 채우기	비트마스킹	811	1.56
4991	https://www.acmicpc.net/problem/4991	Gold II	로봇 청소기	비트마스킹	832	3.44
9527	https://www.acmicpc.net/problem/9527	Gold II	1의 개수 세기	비트마스킹	239	2.67
9997	https://www.acmicpc.net/problem/9997	Gold II	폰트	비트마스킹	261	2.56
10878	https://www.acmicpc.net/problem/10878	Gold II	How many binary sequences?	비트마스킹	33	3.61
13247	https://www.acmicpc.net/problem/13247	Gold II	토끼의 이동	비트마스킹	45	1.56
14473	https://www.acmicpc.net/problem/14473	Gold II	ぬいぐるみの整理	비트마스킹	24	1.38
1029	https://www.acmicpc.net/problem/1029	Gold I	그림 교환	비트마스킹	418	3.79
1035	https://www.acmicpc.net/problem/1035	Gold I	조각 움직이기	비트마스킹	230	2.2
1102	https://www.acmicpc.net/problem/1102	Gold I	발전소	비트마스킹	1141	4.43
1139	https://www.acmicpc.net/problem/1139	Gold I	울타리	비트마스킹	33	3.24
1176	https://www.acmicpc.net/problem/1176	Gold I	섞기	비트마스킹	56	2.48
1194	https://www.acmicpc.net/problem/1194	Gold I	"달이 차오른다, 가자."	비트마스킹	1592	3.29
1285	https://www.acmicpc.net/problem/1285	Gold I	동전 뒤집기	비트마스킹	403	1.97
1473	https://www.acmicpc.net/problem/1473	Gold I	미로 탈출	비트마스킹	29	7.28
1480	https://www.acmicpc.net/problem/1480	Gold I	보석 모으기	비트마스킹	130	3.07
1562	https://www.acmicpc.net/problem/1562	Gold I	계단 수	비트마스킹	1418	2.16
1653	https://www.acmicpc.net/problem/1653	Gold I	양팔 저울	비트마스킹	70	4.26
1829	https://www.acmicpc.net/problem/1829	Gold I	사탕 항아리	비트마스킹	6	4.67
2001	https://www.acmicpc.net/problem/2001	Gold I	보석 줍기	비트마스킹	163	4.08
2098	https://www.acmicpc.net/problem/2098	Gold I	외판원 순회	비트마스킹	2923	3.58
3997	https://www.acmicpc.net/problem/3997	Gold I	하이퍼드롬	비트마스킹	39	2.38
5034	https://www.acmicpc.net/problem/5034	Gold I	Allergy Test	비트마스킹	3	4
9328	https://www.acmicpc.net/problem/9328	Gold I	열쇠	비트마스킹	1367	4.16
9368	https://www.acmicpc.net/problem/9368	Gold I	매수	비트마스킹	23	2.13
11092	https://www.acmicpc.net/problem/11092	Gold I	Safe Passage	비트마스킹	48	1.65
12859	https://www.acmicpc.net/problem/12859	Gold I	점프하는 민호	비트마스킹	20	1.85
14590	https://www.acmicpc.net/problem/14590	Gold I	KUBC League (Small)	비트마스킹	50	2.18
16385	https://www.acmicpc.net/problem/16385	Gold I	Pokemon Go Go	비트마스킹	13	1.46
16411	https://www.acmicpc.net/problem/16411	Gold I	Illiteracy	비트마스킹	9	2.56
16447	https://www.acmicpc.net/problem/16447	Gold I	Festival	비트마스킹	3	1
16991	https://www.acmicpc.net/problem/16991	Gold I	외판원 순회 3	비트마스킹	149	1.65
1086	https://www.acmicpc.net/problem/1086	Platinum V	박성원	비트마스킹	497	4.25
3056	https://www.acmicpc.net/problem/3056	Platinum V	7	비트마스킹	272	4.07
5506	https://www.acmicpc.net/problem/5506	Platinum V	Contact	비트마스킹	5	2.4
9486	https://www.acmicpc.net/problem/9486	Platinum V	이름 남기기	비트마스킹	15	1.47
10740	https://www.acmicpc.net/problem/10740	Platinum V	ACM	비트마스킹	22	1.18
13941	https://www.acmicpc.net/problem/13941	Platinum V	Kronican	비트마스킹	26	2.92
14927	https://www.acmicpc.net/problem/14927	Platinum V	전구 끄기	비트마스킹	188	1.71
14939	https://www.acmicpc.net/problem/14939	Platinum V	불 끄기	비트마스킹	176	1.94
15866	https://www.acmicpc.net/problem/15866	Platinum V	Paths	비트마스킹	16	1.06
16591	https://www.acmicpc.net/problem/16591	Platinum V	Discs	비트마스킹	4	1.25
16875	https://www.acmicpc.net/problem/16875	Platinum V	Watch Where You Step	비트마스킹	3	1.67
17581	https://www.acmicpc.net/problem/17581	Platinum V	Cube Surface Puzzle	비트마스킹	4	1.75
19246	https://www.acmicpc.net/problem/19246	Platinum V	Tribute	비트마스킹	9	1.44
1014	https://www.acmicpc.net/problem/1014	Platinum IV	컨닝	비트마스킹	809	2.53
1410	https://www.acmicpc.net/problem/1410	Platinum IV	패턴의 개수	비트마스킹	50	3.02
1742	https://www.acmicpc.net/problem/1742	Platinum IV	레이싱결과	비트마스킹	27	3.3
1852	https://www.acmicpc.net/problem/1852	Platinum IV	수 묶기	비트마스킹	37	2.59
5852	https://www.acmicpc.net/problem/5852	Platinum IV	Island Travels	비트마스킹	8	2.63
6062	https://www.acmicpc.net/problem/6062	Platinum IV	Mixed Up Cows	비트마스킹	14	1.36
6196	https://www.acmicpc.net/problem/6196	Platinum IV	Corn Fields	비트마스킹	13	2.23
10649	https://www.acmicpc.net/problem/10649	Platinum IV	프리스비	비트마스킹	64	2.81
13053	https://www.acmicpc.net/problem/13053	Platinum IV	Greetings!	비트마스킹	8	1.75
14972	https://www.acmicpc.net/problem/14972	Platinum IV	Making Lunch Boxes	비트마스킹	3	4
